theta,item,info,a,b,c
-5,IRPM.289,7.532720103713833e-7,1.77956,-0.3914,0.24
-5,IRPM.240,7.395451292759065e-7,1.5606,0.1769,0.24
-5,IRPM.231,7.348543181432208e-7,1.55448,0.1968,0.24
-5,IRPM.352,7.285461283042086e-7,1.615,0.0284,0.24
-5,IRPM.213,7.250096960273743e-7,1.4093,0.6673,0.24
-5,IRPM.336,7.15894642421909e-7,1.67059,-0.1134,0.24
-5,IRPM.29,6.682677399434039e-7,1.77837,-0.355,0.24
-5,IRPM.438,6.57851292213229e-7,1.68844,-0.1337,0.24
-5,IRPM.430,6.424038338893158e-7,1.96401,-0.7334,0.24
-5,IRPM.290,6.366587854284329e-7,2.15509,-1.0665,0.24
-5,IRPM.443,6.239699306914789e-7,2.09372,-0.9602,0.24
-5,IRPM.219,6.227679792649285e-7,1.72295,-0.2035,0.24
-5,IRPM.259,6.225123412061182e-7,1.7221,-0.2013,0.24
-5,IRPM.403,6.195118160150597e-7,1.904,-0.6057,0.24
-5,IRPM.171,6.188647512818384e-7,1.8513,-0.4955,0.24
-5,IRPM.479,6.091739999329573e-7,1.79741,-0.3725,0.24
-5,IRPM.457,5.827054885610589e-7,1.76681,-0.2895,0.24
-5,IRPM.230,5.799305476080045e-7,1.72108,-0.1782,0.24
-5,IRPM.237,5.600682926584631e-7,1.27687,1.2789,0.24
-5,IRPM.420,5.334563894909791e-7,1.82648,-0.401,0.24
-5,IRPM.6,5.090658407668933e-7,2.09015,-0.9054,0.24
-5,IRPM.426,4.974074434085872e-7,1.6201,0.1324,0.24
-5,IRPM.127,4.903492632550592e-7,1.83566,-0.3983,0.24
-5,IRPM.147,4.6738152211624406e-7,1.77701,-0.2512,0.24
-5,IRPM.454,4.665515397764399e-7,1.77718,-0.2511,0.24
-5,IRPM.311,4.319776838645848e-7,1.69354,-0.0223,0.24
-5,IRPM.141,4.306610019399337e-7,1.9516,-0.607,0.24
-5,IRPM.379,4.174062216991324e-7,1.79129,-0.253,0.24
-5,IRPM.292,3.7547952740394144e-7,1.60684,0.2572,0.24
-5,IRPM.16,3.53404035940758e-7,1.96639,-0.5859,0.24
-5,IRPM.186,3.527453747096704e-7,2.10698,-0.8472,0.24
-5,IRPM.271,3.4041801749572337e-7,1.62435,0.2374,0.24
-5,IRPM.493,3.206125685269366e-7,2.09406,-0.8017,0.24
-5,IRPM.241,3.112571301139659e-7,1.72737,-0.0134,0.24
-5,IRPM.9,3.086312033776206e-7,2.04459,-0.7025,0.24
-5,IRPM.158,3.064551037451794e-7,1.91726,-0.4488,0.24
-5,IRPM.76,3.0530798695950206e-7,1.77412,-0.1243,0.24
-5,IRPM.144,3.0442623982057624e-7,1.90842,-0.4284,0.24
-5,IRPM.486,2.9496096259846667e-7,2.0298,-0.6636,0.24
-5,IRPM.17,2.903592638760809e-7,2.21731,-0.9869,0.24
-5,IRPM.23,2.7622152432385457e-7,1.91641,-0.4199,0.24
-5,IRPM.242,2.7374288435392863e-7,1.73859,-0.0049,0.24
-5,IRPM.452,2.6750842276861986e-7,1.95041,-0.4825,0.24
-5,IRPM.288,2.629459431999716e-7,2.02062,-0.6177,0.24
-5,IRPM.285,2.536691464779551e-7,1.81475,-0.1699,0.24
-5,IRPM.321,2.5360229835569314e-7,1.86745,-0.2908,0.24
-5,IRPM.181,2.5173426461853453e-7,1.96452,-0.4958,0.24
-5,IRPM.225,2.5054929302720517e-7,1.60514,0.3882,0.24
-5,IRPM.115,2.411664767428738e-7,1.68946,0.1609,0.24
-5,IRPM.402,2.40637515528028e-7,2.01297,-0.5809,0.24
-5,IRPM.107,2.290683332554463e-7,1.64866,0.2894,0.24
-5,IRPM.72,2.2010231127061153e-7,1.7272,0.0874,0.24
-5,IRPM.498,2.196041217144391e-7,1.69286,0.1794,0.24
-5,IRPM.58,2.1914039076076577e-7,2.03558,-0.6015,0.24
-5,IRPM.87,2.1346707976199876e-7,1.9669,-0.4587,0.24
-5,IRPM.315,1.8994154271137575e-7,1.94633,-0.3861,0.24
-5,IRPM.27,1.8737557100632196e-7,2.07995,-0.6473,0.24
-5,IRPM.211,1.8279491700615042e-7,2.10137,-0.6809,0.24
-5,IRPM.174,1.821772089061745e-7,1.93579,-0.353,0.24
-5,IRPM.329,1.7992332270774652e-7,1.76545,0.0467,0.24
-5,IRPM.419,1.7863275951366596e-7,1.71666,0.1759,0.24
-5,IRPM.62,1.7819417437221522e-7,1.80931,-0.0594,0.24
-5,IRPM.480,1.781025120007945e-7,1.76698,0.0457,0.24
-5,IRPM.236,1.7390823994848332e-7,1.56485,0.6274,0.24
-5,IRPM.497,1.7208802618766408e-7,1.84858,-0.1433,0.24
-5,IRPM.302,1.692889286548289e-7,1.80659,-0.0386,0.24
-5,IRPM.31,1.5955543490734645e-7,2.03966,-0.5315,0.24
-5,IRPM.322,1.5761807230008056e-7,1.5113,0.8363,0.24
-5,IRPM.340,1.5193637069961513e-7,1.92253,-0.2773,0.24
-5,IRPM.456,1.4766659508674277e-7,1.80081,0.0135,0.24
-5,IRPM.98,1.4689446166422643e-7,2.159,-0.733,0.24
-5,IRPM.203,1.4489757962504132e-7,2.02963,-0.4881,0.24
-5,IRPM.190,1.4357159876037844e-7,1.88887,-0.1875,0.24
-5,IRPM.93,1.425199829121299e-7,2.06839,-0.5595,0.24
-5,IRPM.333,1.4134877678799987e-7,2.06703,-0.5549,0.24
-5,IRPM.473,1.4040728031883125e-7,1.91046,-0.2301,0.24
-5,IRPM.326,1.3725592082398835e-7,1.92916,-0.2654,0.24
-5,IRPM.95,1.3515638932148644e-7,2.37252,-1.0597,0.24
-5,IRPM.338,1.332289428293021e-7,1.73791,0.2041,0.24
-5,IRPM.57,1.3108985234567823e-7,1.94429,-0.2864,0.24
-5,IRPM.11,1.2845776031001372e-7,2.12602,-0.6425,0.24
-5,IRPM.461,1.2574499836111589e-7,2.18603,-0.7445,0.24
-5,IRPM.462,1.2241244706317442e-7,1.98152,-0.3481,0.24
-5,IRPM.71,1.1894820931931924e-7,1.99682,-0.3727,0.24
-5,IRPM.205,1.1710795307752503e-7,1.80472,0.0681,0.24
-5,IRPM.136,1.0837456917218424e-7,2.03031,-0.4179,0.24
-5,IRPM.458,1.0578650975915461e-7,1.43242,1.2595,0.24
-5,IRPM.467,1.0515076646297054e-7,1.97999,-0.3065,0.24
-5,IRPM.215,1.0464180695629773e-7,1.77293,0.1807,0.24
-5,IRPM.153,1.024566474319645e-7,2.19045,-0.7054,0.24
-5,IRPM.499,9.88374683112884e-8,1.70918,0.3692,0.24
-5,IRPM.437,9.702693410866849e-8,1.6898,0.4295,0.24
-5,IRPM.177,9.526948455510541e-8,2.3919,-1.0151,0.24
-5,IRPM.407,9.43706566209395e-8,1.92355,-0.1557,0.24
-5,IRPM.137,9.240936420994831e-8,2.0672,-0.4524,0.24
-5,IRPM.369,9.077680142702823e-8,2.27698,-0.825,0.24
-5,IRPM.81,9.030161002058413e-8,1.80387,0.1423,0.24
-5,IRPM.427,8.840508346722871e-8,2.0553,-0.4181,0.24
-5,IRPM.34,8.759737174523527e-8,1.88683,-0.0519,0.24
-5,IRPM.60,7.665842468289645e-8,1.92423,-0.1032,0.24
-5,IRPM.483,7.594062829660253e-8,2.10749,-0.4836,0.24
-5,IRPM.471,7.370829923231848e-8,1.61058,0.7521,0.24
-5,IRPM.313,7.219132887356579e-8,2.05139,-0.3609,0.24
-5,IRPM.68,7.05383633291298e-8,2.08845,-0.4291,0.24
-5,IRPM.84,6.994845987507134e-8,2.09321,-0.4364,0.24
-5,IRPM.35,6.940633738415927e-8,2.11616,-0.4789,0.24
-5,IRPM.170,6.753918434503683e-8,2.03966,-0.3207,0.24
-5,IRPM.463,6.70933230962647e-8,1.75746,0.3478,0.24
-5,IRPM.223,6.567051805869784e-8,1.85606,0.0989,0.24
-5,IRPM.201,6.381470173506661e-8,1.73434,0.4259,0.24
-5,IRPM.318,5.929439150793898e-8,1.95364,-0.1034,0.24
-5,IRPM.325,5.7424315536610436e-8,2.00379,-0.2053,0.24
-5,IRPM.102,5.7414982878060084e-8,1.85368,0.141,0.24
-5,IRPM.154,5.526568191470498e-8,2.05428,-0.3017,0.24
-5,IRPM.21,5.478040666025012e-8,1.94497,-0.0635,0.24
-5,IRPM.162,5.43989135599022e-8,1.9992,-0.1819,0.24
-5,IRPM.46,5.434797259591381e-8,2.27868,-0.7152,0.24
-5,IRPM.140,5.371063011268461e-8,2.13265,-0.4501,0.24
-5,IRPM.331,5.318598591732117e-8,1.86694,0.1288,0.24
-5,IRPM.195,5.2310261801092286e-8,1.77973,0.3579,0.24
-5,IRPM.406,5.229733002793972e-8,2.19487,-0.5599,0.24
-5,IRPM.440,5.169424083555949e-8,1.89924,0.0581,0.24
-5,IRPM.335,5.103686494610786e-8,2.0026,-0.1733,0.24
-5,IRPM.250,4.9738679584033214e-8,1.97183,-0.0993,0.24
-5,IRPM.199,4.9522146964391445e-8,2.17447,-0.51,0.24
-5,IRPM.334,4.9125114047281506e-8,1.8343,0.2321,0.24
-5,IRPM.22,4.820581506184914e-8,1.89499,0.0867,0.24
-5,IRPM.413,4.789102468843227e-8,2.08403,-0.3275,0.24
-5,IRPM.233,4.672647418509909e-8,2.18195,-0.5105,0.24
-5,IRPM.26,4.5152545469551687e-8,2.09185,-0.3291,0.24
-5,IRPM.424,4.4614237134490956e-8,2.0825,-0.3074,0.24
-5,IRPM.346,4.43953467923317e-8,2.14234,-0.4241,0.24
-5,IRPM.82,4.292991563943552e-8,2.36657,-0.8085,0.24
-5,IRPM.476,4.273427256503079e-8,2.11871,-0.3693,0.24
-5,IRPM.245,4.271396871732948e-8,2.18739,-0.5,0.24
-5,IRPM.284,4.120565011209166e-8,1.66498,0.7588,0.24
-5,IRPM.169,4.100286419170486e-8,2.18909,-0.4938,0.24
-5,IRPM.446,4.069365065997137e-8,2.18076,-0.4766,0.24
-5,IRPM.470,3.844882529725046e-8,2.27749,-0.6372,0.24
-5,IRPM.25,3.539517336509881e-8,2.21221,-0.5029,0.24
-5,IRPM.414,3.3517993725004865e-8,2.06516,-0.2028,0.24
-5,IRPM.494,3.1784475576457005e-8,1.9482,0.0689,0.24
-5,IRPM.485,3.1513208594221504e-8,2.23873,-0.5249,0.24
-5,IRPM.128,3.1004395320939296e-8,2.11548,-0.2871,0.24
-5,IRPM.86,3.081229175147305e-8,1.95024,0.0721,0.24
-5,IRPM.265,3.019089053468483e-8,2.05649,-0.1592,0.24
-5,IRPM.255,2.8940567182183117e-8,1.84229,0.3554,0.24
-5,IRPM.308,2.8013813712879345e-8,1.89771,0.2232,0.24
-5,IRPM.182,2.780743205310055e-8,2.21153,-0.4471,0.24
-5,IRPM.342,2.5838721464393626e-8,2.02878,-0.0614,0.24
-5,IRPM.254,2.493948608276316e-8,1.92083,0.1969,0.24
-5,IRPM.126,2.488342212242258e-8,2.0332,-0.0618,0.24
-5,IRPM.56,2.3313621382322086e-8,2.22003,-0.4231,0.24
-5,IRPM.450,2.235725268018949e-8,2.08947,-0.1561,0.24
-5,IRPM.371,2.2340491094431555e-8,1.97608,0.0938,0.24
-5,IRPM.303,2.1926131373061688e-8,2.33206,-0.6087,0.24
-5,IRPM.353,2.0001691521850468e-8,2.05088,-0.0469,0.24
-5,IRPM.157,1.59853987682387e-8,2.03286,0.0478,0.24
-5,IRPM.386,1.5982089842579548e-8,2.23006,-0.357,0.24
-5,IRPM.155,1.5250692670941173e-8,2.00821,0.1154,0.24
-5,IRPM.324,1.5011213184428705e-8,2.23737,-0.3567,0.24
-5,IRPM.218,1.469543301858728e-8,1.95075,0.2607,0.24
-5,IRPM.41,1.4590801471581793e-8,2.25488,-0.383,0.24
-5,IRPM.365,1.4290532375564015e-8,2.29177,-0.4457,0.24
-5,IRPM.5,1.3057605927360245e-8,2.26049,-0.3688,0.24
-5,IRPM.96,1.3013458438761077e-8,2.2321,-0.3148,0.24
-5,IRPM.432,1.1126760174962784e-8,2.38119,-0.5481,0.24
-5,IRPM.495,9.884502776533137e-9,2.15832,-0.1065,0.24
-5,IRPM.361,9.658525661364783e-9,2.14914,-0.0822,0.24
-5,IRPM.188,9.155818737586885e-9,2.22122,-0.2149,0.24
-5,IRPM.356,8.922463483406139e-9,2.29687,-0.3523,0.24
-5,IRPM.160,8.452026419201913e-9,2.06329,0.135,0.24
-5,IRPM.390,8.370146911551849e-9,2.09627,0.0641,0.24
-5,IRPM.38,8.130477610391477e-9,2.16512,-0.0753,0.24
-5,IRPM.184,7.662123019907981e-9,2.13656,-0.0018,0.24
-5,IRPM.178,6.9401435519933645e-9,2.13214,0.0308,0.24
-5,IRPM.229,6.823150273192764e-9,2.58128,-0.7672,0.24
-5,IRPM.301,6.593459480178235e-9,1.92729,0.5264,0.24
-5,IRPM.97,6.522649099005703e-9,2.1097,0.094,0.24
-5,IRPM.104,6.2219017616359864e-9,2.00719,0.3411,0.24
-5,IRPM.272,5.8935535468957265e-9,2.58774,-0.7485,0.24
-5,IRPM.373,5.720062415710969e-9,2.61698,-0.786,0.24
-5,IRPM.216,5.661709782543534e-9,2.2134,-0.091,0.24
-5,IRPM.409,5.604384798079309e-9,2.48234,-0.5746,0.24
-5,IRPM.291,5.4665163607432935e-9,2.47112,-0.5513,0.24
-5,IRPM.270,5.164568907412099e-9,1.99223,0.4242,0.24
-5,IRPM.50,4.891472975577894e-9,2.39479,-0.3994,0.24
-5,IRPM.149,4.823415372692858e-9,2.13758,0.1043,0.24
-5,IRPM.112,4.500382666108356e-9,2.45599,-0.4868,0.24
-5,IRPM.332,4.441136376808319e-9,2.00073,0.441,0.24
-5,IRPM.385,4.212211157170368e-9,2.27137,-0.1398,0.24
-5,IRPM.466,4.116315150829056e-9,2.54932,-0.6199,0.24
-5,IRPM.135,4.101691609254319e-9,2.41485,-0.3977,0.24
-5,IRPM.221,4.101445631279311e-9,2.65013,-0.7712,0.24
-5,IRPM.299,3.995677363368525e-9,2.23907,-0.0643,0.24
-5,IRPM.367,3.904182714505753e-9,2.42845,-0.411,0.24
-5,IRPM.277,3.496004150224457e-9,2.05768,0.3622,0.24
-5,IRPM.109,3.2969947061561933e-9,2.17787,0.1058,0.24
-5,IRPM.294,3.2927358701968834e-9,2.22904,-0.0007,0.24
-5,IRPM.175,3.217610876517327e-9,2.29296,-0.1227,0.24
-5,IRPM.252,3.1766315194491616e-9,2.66407,-0.7434,0.24
-5,IRPM.280,3.1715372133611212e-9,2.58264,-0.6209,0.24
-5,IRPM.387,3.0743296632911616e-9,2.35892,-0.2374,0.24
-5,IRPM.220,3.0089376598823336e-9,2.2253,0.0272,0.24
-5,IRPM.320,2.9806145296921625e-9,2.15203,0.185,0.24
-5,IRPM.64,2.7865711773837755e-9,2.48625,-0.4404,0.24
-5,IRPM.12,2.4855165127136552e-9,2.72595,-0.7866,0.24
-5,IRPM.44,2.475669117159161e-9,2.44562,-0.3472,0.24
-5,IRPM.217,2.451422329071976e-9,2.52569,-0.48,0.24
-5,IRPM.328,2.2454627069357898e-9,2.33784,-0.1311,0.24
-5,IRPM.189,2.102367123038888e-9,2.47197,-0.3594,0.24
-5,IRPM.110,1.8225551276873118e-9,2.45412,-0.2995,0.24
-5,IRPM.260,1.6553823028664511e-9,2.78698,-0.798,0.24
-5,IRPM.33,1.4971937128489453e-9,2.67223,-0.6145,0.24
-5,IRPM.138,1.4275841563927626e-9,2.33002,-0.019,0.24
-5,IRPM.357,1.3540753992047125e-9,2.12687,0.4263,0.24
-5,IRPM.459,1.3156234377961847e-9,2.43457,-0.1981,0.24
-5,IRPM.133,1.3141069911145714e-9,2.48404,-0.2854,0.24
-5,IRPM.312,1.186365407657566e-9,2.17447,0.3481,0.24
-5,IRPM.378,1.1633098952612921e-9,1.88649,1.0944,0.24
-5,IRPM.132,1.148355852339844e-9,2.34158,0.005,0.24
-5,IRPM.374,1.052824869754833e-9,2.44596,-0.173,0.24
-5,IRPM.366,5.990286375010085e-10,2.6503,-0.4085,0.24
-5,IRPM.417,5.56534282762005e-10,2.65676,-0.4049,0.24
-5,IRPM.447,5.543716370641419e-10,2.59539,-0.3045,0.24
-5,IRPM.343,5.294446544530988e-10,2.31421,0.2264,0.24
-5,IRPM.460,4.4112992578688413e-10,1.97744,1.0831,0.24
-5,IRPM.434,3.8241189121483753e-10,2.76896,-0.5084,0.24
-5,IRPM.238,3.8066497605773006e-10,2.24315,0.4516,0.24
-5,IRPM.449,3.279243024049199e-10,2.36861,0.2173,0.24
-5,IRPM.297,3.0018496476095094e-10,2.39394,0.185,0.24
-5,IRPM.451,2.4238848031634946e-10,2.77967,-0.4423,0.24
-5,IRPM.278,2.2669269580172253e-10,2.93165,-0.649,0.24
-5,IRPM.202,2.0915818741578567e-10,2.85039,-0.5207,0.24
-5,IRPM.142,1.939712683665575e-10,2.48982,0.0888,0.24
-5,IRPM.262,1.2200711101052925e-10,2.28157,0.6166,0.24
-5,IRPM.244,9.362736600957364e-11,2.78171,-0.2744,0.24
-5,IRPM.319,8.334959434884963e-11,2.35824,0.5288,0.24
-5,IRPM.293,7.236500988920026e-11,2.59454,0.0893,0.24
-5,IRPM.370,7.22052177642472e-11,2.77831,-0.2223,0.24
-5,IRPM.253,4.4319665375074304e-11,2.84495,-0.2401,0.24
-5,IRPM.468,1.7728162167534252e-11,2.96718,-0.2676,0.24
-5,IRPM.487,2.698604292895052e-12,3.18342,-0.2713,0.24
-4.95,IRPM.382,0.0004330447407913671,0.91307,-0.2215,0.24
-4.95,IRPM.444,0.00032361793779807303,1.16807,-0.9069,0.24
-4.95,IRPM.496,0.00024560961707015624,1.1968,-0.865,0.24
-4.95,IRPM.232,0.00012572684415549935,1.09633,-0.2606,0.24
-4.95,IRPM.489,0.0000746345554173697,1.3192,-0.71,0.24
-4.95,IRPM.269,0.00007371984108560325,1.32328,-0.716,0.24
-4.95,IRPM.376,0.00005613819763400593,1.51538,-1.0716,0.24
-4.95,IRPM.99,0.000041552930498953636,1.46846,-0.866,0.24
-4.95,IRPM.439,0.000038207156787401566,1.17623,-0.0056,0.24
-4.95,IRPM.85,0.00003896104908892634,1.49583,-0.9066,0.24
-4.95,IRPM.129,0.00003526417064043555,1.12557,0.2134,0.24
-4.95,IRPM.156,0.00003429741985020488,1.43293,-0.7145,0.24
-4.95,IRPM.59,0.000029684764543283567,1.42511,-0.6441,0.24
-4.95,IRPM.354,0.00002791994998032118,1.67093,-1.1633,0.24
-4.95,IRPM.143,0.00002678345182076934,1.3243,-0.333,0.24
-4.95,IRPM.307,0.00002163819892071125,1.2631,-0.062,0.24
-4.95,IRPM.503,0.000020410204016443167,1.14648,0.3758,0.24
-4.95,IRPM.286,0.000019804327937076446,1.258,-0.01,0.24
-4.95,IRPM.465,0.000019756891335609608,1.34198,-0.2698,0.24
-4.95,IRPM.196,0.000019305400969157856,1.37751,-0.363,0.24
-4.95,IRPM.145,0.000016889650074509923,1.47815,-0.5819,0.24
-4.95,IRPM.429,0.00001624683888008247,1.5878,-0.826,0.24
-4.95,IRPM.488,0.000015148846245232148,1.73706,-1.1082,0.24
-4.95,IRPM.226,0.000013334824878913953,1.12217,0.6628,0.24
-4.95,IRPM.32,0.00001333072266304623,1.40777,-0.3139,0.24
-4.95,IRPM.477,0.000012502165924971925,1.32804,-0.0554,0.24
-4.95,IRPM.401,0.000012209974960789701,1.40267,-0.2682,0.24
-4.95,IRPM.482,0.000010863557786364244,1.24338,0.2814,0.24
-4.95,IRPM.207,0.000010920779025922332,1.36238,-0.1101,0.24
-4.95,IRPM.176,0.000010943020283776315,1.49719,-0.4833,0.24
-4.95,IRPM.103,0.000010600211045428688,1.53085,-0.5565,0.24
-4.95,IRPM.268,0.0000101356452260847,1.428,-0.2732,0.24
-4.95,IRPM.212,0.00001010119702293614,1.43616,-0.2946,0.24
-4.95,IRPM.43,0.000009860682219155881,1.33926,-0.0011,0.24
-4.95,IRPM.4,0.000010003695132015728,1.64373,-0.7971,0.24
-4.95,IRPM.393,0.000009927659965584134,1.6456,-0.7988,0.24
-4.95,IRPM.101,0.000009150798240753523,1.04312,1.1992,0.24
-4.95,IRPM.73,0.000009427465317774998,1.54972,-0.5641,0.24
-4.95,IRPM.410,0.000008815995341957914,1.48172,-0.3705,0.24
-4.95,IRPM.276,0.000008101116659888588,1.3107,0.1655,0.24
-4.95,IRPM.159,0.000008318029924648673,1.60854,-0.6622,0.24
-4.95,IRPM.404,0.000008094831783412786,1.53646,-0.4821,0.24
-4.95,IRPM.249,0.000007931862856223108,1.72499,-0.8972,0.24
-4.95,IRPM.125,0.0000074653028919543104,1.57862,-0.5585,0.24
-4.95,IRPM.355,0.000007353114431323861,1.54496,-0.4719,0.24
-4.95,IRPM.3,0.000007425641342249185,1.73706,-0.9023,0.24
-4.95,IRPM.146,0.000006814463835211284,1.35507,0.0867,0.24
-4.95,IRPM.436,0.000006707296214403576,1.48274,-0.2807,0.24
-4.95,IRPM.116,0.000006460800475064131,1.20683,0.6312,0.24
-4.95,IRPM.8,0.00000668951560745104,1.72006,-0.8376,0.24
-4.95,IRPM.204,0.0000062075020029152264,1.52405,-0.3637,0.24
-4.95,IRPM.106,0.000006089242393558828,1.39519,0.0033,0.24
-4.95,IRPM.309,0.000006193952232496163,1.7102,-0.7947,0.24
-4.95,IRPM.375,0.000006206879359821486,1.73383,-0.844,0.24
-4.95,IRPM.491,0.000005988278303437866,1.61602,-0.5772,0.24
-4.95,IRPM.399,0.00000564625457148576,1.16433,0.8621,0.24
-4.95,IRPM.394,0.000005615916518086193,1.44517,-0.1155,0.24
-4.95,IRPM.18,0.000005196724819860684,1.1815,0.8253,0.24
-4.95,IRPM.83,0.000005302605054774398,1.48733,-0.2138,0.24
-4.95,IRPM.412,0.000005273642706779544,1.48614,-0.2087,0.24
-4.95,IRPM.235,0.000005201949045824598,1.58695,-0.4641,0.24
-4.95,IRPM.475,0.0000049372414381694,1.2818,0.4572,0.24
-4.95,IRPM.20,0.000004882780668890709,1.5997,-0.475,0.24
-4.95,IRPM.246,0.000004608121783154989,1.60803,-0.4769,0.24
-4.95,IRPM.183,0.000004510349561108231,1.55584,-0.3412,0.24
-4.95,IRPM.48,0.0000045460224524055025,1.6422,-0.553,0.24
-4.95,IRPM.347,0.00000401544134580157,1.47237,-0.0779,0.24
-4.95,IRPM.108,0.000004073018001897241,1.70357,-0.6575,0.24
-4.95,IRPM.227,0.000003744808050374446,1.55295,-0.2738,0.24
-4.95,IRPM.185,0.0000036186592155603938,1.3073,0.486,0.24
-4.95,IRPM.208,0.0000037299165976861365,1.69592,-0.6148,0.24
-4.95,IRPM.214,0.000003519313971230008,1.28248,0.5871,0.24
-4.95,IRPM.405,0.000003568497637198799,1.4756,-0.047,0.24
-4.95,IRPM.287,0.0000035507623148991245,1.50042,-0.1153,0.24
-4.95,IRPM.349,0.00000354256233182871,1.50059,-0.115,0.24
-4.95,IRPM.368,0.0000035731751201697377,1.80999,-0.8401,0.24
-4.95,IRPM.392,0.0000034626604114123763,1.64951,-0.4871,0.24
-4.95,IRPM.339,0.0000032517477368632296,1.57165,-0.2768,0.24
-4.95,IRPM.501,0.000003137095208087081,1.36493,0.3406,0.24
-4.95,IRPM.435,0.000003080177051154635,1.63319,-0.4127,0.24
-4.95,IRPM.258,0.000003036930162994962,1.5929,-0.3092,0.24
-4.95,IRPM.30,0.0000029616741724452876,1.34334,0.4352,0.24
-4.95,IRPM.247,0.0000029432331067482237,1.6014,-0.3207,0.24
-4.95,IRPM.316,0.0000028879562648680244,1.73893,-0.6339,0.24
-4.95,IRPM.472,0.0000026465257789744366,1.39808,0.2933,0.24
-4.95,IRPM.161,0.0000025543209280540207,1.38142,0.3607,0.24
-4.95,IRPM.500,0.0000024976642933071144,1.632,-0.3455,0.24
-4.95,IRPM.192,0.0000024606173036699103,1.50722,-0.0122,0.24
-4.95,IRPM.506,0.0000024573997779749962,1.83158,-0.7797,0.24
-4.95,IRPM.55,0.0000022149063288640836,1.4586,0.166,0.24
-4.95,IRPM.275,0.000002148215604242028,1.71768,-0.5014,0.24
-4.95,IRPM.469,0.0000021129910858414214,1.65512,-0.3507,0.24
-4.95,IRPM.7,0.0000017839886362301071,1.65104,-0.2895,0.24
-4.95,IRPM.89,0.0000016930147910793646,1.74165,-0.4862,0.24
-4.95,IRPM.198,0.000001674385819291674,1.99291,-0.9785,0.24
-4.95,IRPM.327,0.0000015663780991443749,1.56723,-0.032,0.24
-4.95,IRPM.416,0.0000015373478258884836,1.87918,-0.7467,0.24
-4.95,IRPM.92,0.0000014815067926099762,1.54751,0.0405,0.24
-4.95,IRPM.94,0.000001435581086665112,1.69371,-0.3276,0.24
-4.95,IRPM.256,0.0000014040998694382096,1.50331,0.1858,0.24
-4.95,IRPM.263,0.0000014289845718005762,1.74641,-0.4482,0.24
-4.95,IRPM.80,0.0000013636432513414534,1.90417,-0.7634,0.24
-4.95,IRPM.425,0.0000012473615884299051,1.78585,-0.497,0.24
-4.95,IRPM.400,0.00000118549570916409,1.38108,0.6402,0.24
-4.95,IRPM.359,0.0000011895069286807946,1.58219,0.0146,0.24
-4.95,IRPM.151,0.000001193985405184859,1.87578,-0.6726,0.24
-4.95,IRPM.165,0.0000011614776735570843,1.63727,-0.1242,0.24
-4.95,IRPM.120,0.0000011529237198369185,1.56791,0.064,0.24
-4.95,IRPM.453,0.0000011769579340829887,1.87765,-0.6725,0.24
-4.95,IRPM.45,0.0000011039312053436255,1.45843,0.4056,0.24
-4.95,IRPM.118,0.000001086307694588218,1.34623,0.7984,0.24
-4.95,IRPM.408,0.0000011136685733641368,1.62418,-0.0773,0.24
-4.95,IRPM.49,0.0000010938339971935009,1.51725,0.2271,0.24
-4.95,IRPM.77,0.0000011259177622296894,2.04289,-0.9663,0.24
-4.95,IRPM.445,9.91899115022684e-7,1.24032,1.2598,0.24
-4.95,IRPM.69,9.742088564253163e-7,1.73519,-0.3123,0.24
-4.95,IRPM.251,8.911491116573208e-7,1.65257,-0.083,0.24
-4.95,IRPM.289,8.998473445583885e-7,1.77956,-0.3914,0.24
-4.95,IRPM.240,8.643176423874604e-7,1.5606,0.1769,0.24
-4.95,IRPM.231,8.583104166109976e-7,1.55448,0.1968,0.24
-4.95,IRPM.352,8.561083313963109e-7,1.615,0.0284,0.24
-4.95,IRPM.213,8.346080233171579e-7,1.4093,0.6673,0.24
-4.95,IRPM.336,8.459321172763563e-7,1.67059,-0.1134,0.24
-4.95,IRPM.29,7.982148351738183e-7,1.77837,-0.355,0.24
-4.95,IRPM.438,7.787392583796166e-7,1.68844,-0.1337,0.24
-4.95,IRPM.430,7.817009227151674e-7,1.96401,-0.7334,0.24
-4.95,IRPM.290,7.896555869727749e-7,2.15509,-1.0665,0.24
-4.95,IRPM.443,7.69183757752535e-7,2.09372,-0.9602,0.24
-4.95,IRPM.219,7.397603136787616e-7,1.72295,-0.2035,0.24
-4.95,IRPM.259,7.393938246087253e-7,1.7221,-0.2013,0.24
-4.95,IRPM.403,7.493369140748904e-7,1.904,-0.6057,0.24
-4.95,IRPM.171,7.446199439402524e-7,1.8513,-0.4955,0.24
-4.95,IRPM.479,7.290216645822135e-7,1.79741,-0.3725,0.24
-4.95,IRPM.457,6.952174103515404e-7,1.76681,-0.2895,0.24
-4.95,IRPM.230,6.887501404886226e-7,1.72108,-0.1782,0.24
-4.95,IRPM.237,6.36262895470396e-7,1.27687,1.2789,0.24
-4.95,IRPM.420,6.402718288965127e-7,1.82648,-0.401,0.24
-4.95,IRPM.6,6.273233084394181e-7,2.09015,-0.9054,0.24
-4.95,IRPM.426,5.848130448548878e-7,1.6201,0.1324,0.24
-4.95,IRPM.127,5.890769683917233e-7,1.83566,-0.3983,0.24
-4.95,IRPM.147,5.582031789747067e-7,1.77701,-0.2512,0.24
